ticket_id,created_at,resolved_at,category,priority,channel,assigned_team,resolution_minutes,sla_minutes,sla_breached
TKT-102638,2025-08-09 15:56:00,2025-08-09 21:36:04,Access Request,P2,Phone,Network,340.08,480,0
TKT-102639,2024-03-24 11:42:00,2024-03-24 17:47:43,Microsoft 365,P3,Phone,Apps,365.73,1440,0
TKT-102640,2025-09-05 17:42:00,2025-09-05 23:35:03,Hardware,P2,Portal,Network,353.06,480,0
TKT-102641,2024-09-19 17:57:00,2024-09-19 22:07:04,Access Request,P3,Email,Service Desk,250.08,1440,0
TKT-102642,2024-07-19 16:47:00,2024-07-19 19:06:45,WiFi/Network,P1,Email,Service Desk,139.77,240,0
TKT-102643,2025-12-21 13:00:00,2025-12-21 21:43:17,Access Request,P3,Email,Service Desk,523.29,1440,0
TKT-102644,2025-08-19 14:33:00,2025-08-19 15:52:51,Password Reset,P4,Portal,Service Desk,79.86,2880,0
TKT-102645,2024-11-19 15:16:00,2024-11-19 17:52:17,Account Lockout,P3,Phone,Service Desk,156.3,1440,0
TKT-102646,2024-10-19 12:22:00,2024-10-19 23:44:10,WiFi/Network,P3,Email,Service Desk,682.18,1440,0
TKT-102647,2024-05-11 12:59:00,2024-05-11 14:55:15,Password Reset,P2,Chat,Service Desk,116.26,480,0
TKT-102648,2024-07-05 11:50:00,2024-07-05 19:04:45,Access Request,P3,Portal,EU Support,434.76,1440,0
TKT-102649,2024-04-22 09:37:00,2024-04-23 03:06:52,Email/Outlook,P4,Chat,Service Desk,1049.88,2880,0
TKT-102650,2024-03-04 16:40:00,2024-03-05 02:11:37,Access Request,P4,Email,Service Desk,571.63,2880,0
TKT-102651,2025-08-07 16:06:00,2025-08-07 17:29:20,Password Reset,P3,Email,Network,83.35,1440,0
TKT-102652,2024-01-27 13:57:00,2024-01-27 16:10:33,Hardware,P3,Portal,Service Desk,133.56,1440,0
TKT-102653,2025-08-29 09:02:00,2025-08-29 12:47:55,Email/Outlook,P3,Phone,Service Desk,225.93,1440,0
TKT-102654,2024-10-28 13:12:00,2024-10-28 22:40:01,Hardware,P3,Phone,EU Support,568.02,1440,0
TKT-102655,2024-02-23 10:03:00,2024-02-23 19:14:27,Microsoft 365,P4,Email,Service Desk,551.45,2880,0
TKT-102656,2025-06-10 09:27:00,2025-06-10 17:05:18,Software Install,P3,Portal,Service Desk,458.3,1440,0
TKT-102657,2024-03-12 10:39:00,2024-03-12 13:35:22,Account Lockout,P4,Phone,Service Desk,176.38,2880,0
TKT-102658,2024-11-10 11:58:00,2024-11-10 18:34:55,Microsoft 365,P3,Portal,Service Desk,396.92,1440,0
TKT-102659,2025-02-24 14:22:00,2025-02-24 18:24:15,Microsoft 365,P2,Email,Security,242.25,480,0
TKT-102660,2024-06-27 14:31:00,2024-06-27 16:21:45,Password Reset,P3,Phone,Apps,110.77,1440,0
TKT-102661,2025-04-18 11:36:00,2025-04-18 16:29:41,WiFi/Network,P3,Email,Service Desk,293.69,1440,0
TKT-102662,2024-09-20 15:48:00,2024-09-20 19:19:42,Email/Outlook,P3,Email,Security,211.7,1440,0
TKT-102663,2025-01-04 16:51:00,2025-01-04 18:31:07,Software Install,P3,Portal,Service Desk,100.13,1440,0
TKT-102664,2024-11-14 12:57:00,2024-11-14 19:45:42,Software Install,P2,Email,Service Desk,408.71,480,0
TKT-102665,2025-12-30 13:57:00,2025-12-30 20:33:46,Hardware,P3,Email,Service Desk,396.78,1440,0
TKT-102666,2024-09-06 11:37:00,2024-09-07 03:11:03,WiFi/Network,P4,Chat,Network,934.06,2880,0
TKT-102667,2025-11-04 14:15:00,2025-11-04 16:27:44,Account Lockout,P2,Email,Apps,132.74,480,0
TKT-102668,2024-08-26 12:43:00,2024-08-26 15:37:12,Password Reset,P3,Phone,Service Desk,174.2,1440,0
TKT-102669,2024-10-09 15:31:00,2024-10-09 20:45:29,Other,P3,Phone,EU Support,314.49,1440,0
TKT-102670,2025-01-28 16:07:00,2025-01-28 21:25:48,WiFi/Network,P3,Phone,Service Desk,318.81,1440,0
TKT-102671,2025-06-06 13:06:00,2025-06-06 15:11:30,Password Reset,P3,Portal,Service Desk,125.5,1440,0
TKT-102672,2025-06-30 14:50:00,2025-07-01 03:23:45,Software Install,P4,Email,Apps,753.76,2880,0
TKT-102673,2025-06-21 15:47:00,2025-06-21 19:52:53,Account Lockout,P3,Email,EU Support,245.89,1440,0
TKT-102674,2024-06-18 17:28:00,2024-06-19 00:09:49,VPN,P3,Email,EU Support,401.83,1440,0
TKT-102675,2025-02-07 14:26:00,2025-02-07 15:53:32,Password Reset,P2,Portal,Service Desk,87.55,480,0
TKT-102676,2024-12-09 08:50:00,2024-12-09 15:57:48,Access Request,P2,Portal,EU Support,427.81,480,0
TKT-102677,2024-09-28 16:46:00,2024-09-29 02:00:33,Microsoft 365,P3,Portal,EU Support,554.55,1440,0
TKT-102678,2024-07-15 09:40:00,2024-07-15 18:38:15,Access Request,P4,Chat,EU Support,538.27,2880,0
TKT-102679,2025-10-12 11:30:00,2025-10-12 17:27:49,WiFi/Network,P2,Portal,Security,357.83,480,0
TKT-102680,2025-04-05 16:03:00,2025-04-05 20:28:48,Password Reset,P4,Phone,Service Desk,265.81,2880,0
TKT-102681,2024-12-09 11:04:00,2024-12-09 13:47:02,Account Lockout,P3,Chat,Service Desk,163.03,1440,0
TKT-102682,2024-07-18 12:05:00,2024-07-18 16:44:20,WiFi/Network,P3,Portal,Service Desk,279.34,1440,0
TKT-102683,2025-09-23 10:25:00,2025-09-23 16:59:58,WiFi/Network,P2,Portal,Service Desk,394.97,480,0
TKT-102684,2024-08-14 12:11:00,2024-08-14 17:44:00,VPN,P3,Email,Service Desk,333.0,1440,0
TKT-102685,2024-02-02 16:55:00,2024-02-04 01:05:08,WiFi/Network,P4,Portal,Security,1930.14,2880,0
TKT-102686,2024-01-19 13:42:00,2024-01-19 14:22:07,Other,P4,Portal,Apps,40.13,2880,0
TKT-102687,2024-02-04 16:28:00,2024-02-05 05:50:55,Hardware,P3,Portal,EU Support,802.92,1440,0
TKT-102688,2025-01-26 13:11:00,2025-01-26 21:33:36,Hardware,P3,Email,Service Desk,502.61,1440,0
TKT-102689,2025-11-08 13:07:00,2025-11-08 22:05:28,Email/Outlook,P3,Portal,Network,538.48,1440,0
TKT-102690,2024-06-13 13:37:00,2024-06-13 18:28:28,Access Request,P3,Chat,Security,291.48,1440,0
TKT-102691,2024-01-01 14:16:00,2024-01-01 18:36:33,VPN,P2,Portal,Service Desk,260.56,480,0
TKT-102692,2025-09-02 15:26:00,2025-09-02 17:56:23,VPN,P3,Phone,Service Desk,150.39,1440,0
TKT-102693,2025-08-16 14:18:00,2025-08-16 14:28:00,Password Reset,P3,Email,Security,10.0,1440,0
TKT-102694,2025-03-16 12:22:00,2025-03-16 17:11:23,Hardware,P1,Email,Service Desk,289.4,240,1
TKT-102695,2024-03-16 13:30:00,2024-03-16 18:29:51,Password Reset,P3,Email,EU Support,299.86,1440,0
TKT-102696,2025-05-20 13:20:00,2025-05-21 06:23:54,Other,P4,Chat,Security,1023.92,2880,0
TKT-102697,2025-07-06 11:13:00,2025-07-06 15:27:11,Other,P3,Email,Service Desk,254.2,1440,0
TKT-102698,2025-11-18 12:54:00,2025-11-18 16:02:58,Account Lockout,P4,Portal,Service Desk,188.98,2880,0
TKT-102699,2024-01-13 12:31:00,2024-01-13 14:34:27,Password Reset,P4,Phone,Network,123.46,2880,0
TKT-102700,2025-03-05 13:56:00,2025-03-05 15:07:35,Account Lockout,P2,Email,Apps,71.59,480,0
TKT-102701,2024-10-03 12:01:00,2024-10-03 12:43:05,Password Reset,P3,Phone,Service Desk,42.1,1440,0
TKT-102702,2025-05-18 12:01:00,2025-05-19 09:05:34,Hardware,P4,Phone,EU Support,1264.57,2880,0
TKT-102703,2025-11-17 14:41:00,2025-11-17 19:34:33,Password Reset,P4,Portal,Service Desk,293.55,2880,0
TKT-102704,2024-08-30 13:51:00,2024-08-31 09:10:43,Microsoft 365,P4,Portal,Security,1159.73,2880,0
TKT-102705,2024-10-13 11:57:00,2024-10-14 12:34:14,WiFi/Network,P4,Email,Apps,1477.24,2880,0
TKT-102706,2025-09-28 14:34:00,2025-09-28 21:18:53,Software Install,P2,Portal,Service Desk,404.89,480,0
TKT-102707,2024-10-12 11:03:00,2024-10-12 15:16:26,Microsoft 365,P2,Email,Service Desk,253.44,480,0
TKT-102708,2024-04-28 11:23:00,2024-04-28 21:03:40,Access Request,P3,Phone,Network,580.67,1440,0
TKT-102709,2025-07-28 16:05:00,2025-07-28 21:31:32,Printer,P1,Email,Service Desk,326.54,240,1
TKT-102710,2025-02-20 14:37:00,2025-02-20 22:05:14,Email/Outlook,P3,Portal,EU Support,448.23,1440,0
TKT-102711,2025-04-05 11:02:00,2025-04-05 12:50:11,WiFi/Network,P2,Phone,Network,108.2,480,0
TKT-102712,2025-07-24 11:06:00,2025-07-24 18:23:37,Access Request,P3,Chat,Network,437.63,1440,0
TKT-102713,2024-11-10 11:45:00,2024-11-10 17:41:31,Microsoft 365,P2,Email,Service Desk,356.53,480,0
TKT-102714,2025-07-20 10:26:00,2025-07-20 18:50:39,Microsoft 365,P3,Portal,EU Support,504.65,1440,0
TKT-102715,2025-06-02 16:04:00,2025-06-02 17:56:22,Account Lockout,P2,Portal,Service Desk,112.37,480,0
TKT-102716,2024-04-16 14:14:00,2024-04-16 15:07:36,Password Reset,P3,Phone,Service Desk,53.61,1440,0
TKT-102717,2025-10-16 10:01:00,2025-10-16 16:47:43,Email/Outlook,P2,Phone,Apps,406.73,480,0
TKT-102718,2025-09-30 15:17:00,2025-09-30 23:21:59,Access Request,P3,Portal,Service Desk,484.98,1440,0
TKT-102719,2025-04-10 15:42:00,2025-04-10 23:56:48,WiFi/Network,P3,Email,EU Support,494.81,1440,0
TKT-102720,2024-02-13 15:11:00,2024-02-14 00:05:22,VPN,P3,Portal,Service Desk,534.37,1440,0
TKT-102721,2024-11-16 11:49:00,2024-11-16 20:00:32,Printer,P3,Email,Service Desk,491.54,1440,0
TKT-102722,2024-01-12 16:23:00,2024-01-12 22:13:16,Microsoft 365,P3,Portal,Network,350.28,1440,0
TKT-102723,2025-12-17 11:28:00,2025-12-17 18:46:06,Access Request,P3,Email,Apps,438.11,1440,0
TKT-102724,2025-08-23 13:22:00,2025-08-23 20:44:23,Printer,P2,Portal,Service Desk,442.4,480,0
TKT-102725,2024-03-20 16:26:00,2024-03-20 19:20:20,WiFi/Network,P1,Phone,EU Support,174.34,240,0
TKT-102726,2025-09-05 10:49:00,2025-09-05 13:52:24,Access Request,P2,Portal,Service Desk,183.4,480,0
TKT-102727,2024-12-30 10:38:00,2024-12-30 21:58:50,Email/Outlook,P3,Phone,Network,680.84,1440,0
TKT-102728,2024-08-16 13:26:00,2024-08-17 06:58:22,Software Install,P4,Phone,Service Desk,1052.37,2880,0
TKT-102729,2025-06-21 10:21:00,2025-06-21 19:56:12,Email/Outlook,P3,Phone,Apps,575.21,1440,0
TKT-102730,2025-09-29 11:49:00,2025-09-29 16:57:34,Email/Outlook,P3,Phone,Service Desk,308.57,1440,0
TKT-102731,2024-10-18 08:44:00,2024-10-18 17:28:07,Printer,P3,Portal,Service Desk,524.13,1440,0
TKT-102732,2024-01-26 16:51:00,2024-01-27 00:12:05,VPN,P4,Email,Service Desk,441.09,2880,0
TKT-102733,2024-03-28 13:19:00,2024-03-28 17:27:22,Email/Outlook,P3,Email,Security,248.37,1440,0
TKT-102734,2024-09-14 11:12:00,2024-09-14 16:14:17,Account Lockout,P4,Chat,Service Desk,302.29,2880,0
TKT-102735,2024-08-22 14:07:00,2024-08-22 18:48:21,VPN,P4,Chat,Service Desk,281.35,2880,0
TKT-102736,2025-12-27 14:46:00,2025-12-27 16:14:31,Password Reset,P3,Chat,Apps,88.53,1440,0
TKT-102737,2024-08-20 08:40:00,2024-08-20 22:30:04,Other,P4,Phone,Security,830.08,2880,0
TKT-102738,2025-01-15 11:18:00,2025-01-15 17:19:27,Microsoft 365,P2,Email,Security,361.47,480,0
TKT-102739,2024-05-29 08:55:00,2024-05-29 13:59:26,Other,P3,Portal,Apps,304.44,1440,0
TKT-102740,2024-10-22 10:40:00,2024-10-22 12:52:40,VPN,P2,Phone,Service Desk,132.68,480,0
TKT-102741,2024-12-12 12:19:00,2024-12-12 13:43:50,Account Lockout,P3,Phone,Service Desk,84.85,1440,0
TKT-102742,2025-06-11 13:17:00,2025-06-11 16:45:57,Access Request,P2,Phone,EU Support,208.96,480,0
TKT-102743,2024-08-19 14:00:00,2024-08-20 00:29:59,Printer,P3,Email,Service Desk,629.99,1440,0
TKT-102744,2025-05-16 14:04:00,2025-05-16 16:38:20,WiFi/Network,P3,Portal,Apps,154.35,1440,0
TKT-102745,2025-05-08 13:52:00,2025-05-09 03:53:03,Software Install,P4,Portal,Network,841.05,2880,0
TKT-102746,2025-06-24 09:22:00,2025-06-24 09:43:13,Password Reset,P2,Portal,Service Desk,21.23,480,0
TKT-102747,2024-02-04 12:00:00,2024-02-05 10:19:07,Microsoft 365,P4,Portal,Network,1339.13,2880,0
TKT-102748,2025-06-21 15:35:00,2025-06-22 06:24:05,VPN,P3,Phone,Service Desk,889.1,1440,0
TKT-102749,2025-08-28 09:51:00,2025-08-28 15:43:50,Microsoft 365,P3,Phone,EU Support,352.84,1440,0
TKT-102750,2024-12-05 12:25:00,2024-12-05 15:00:55,Microsoft 365,P3,Email,Apps,155.92,1440,0
TKT-102751,2025-08-27 13:48:00,2025-08-28 03:54:39,Hardware,P4,Chat,EU Support,846.66,2880,0
TKT-102752,2025-01-28 11:53:00,2025-01-28 12:59:30,Password Reset,P2,Phone,Service Desk,66.5,480,0
TKT-102753,2025-01-19 13:11:00,2025-01-19 15:38:21,Email/Outlook,P3,Email,Service Desk,147.36,1440,0
TKT-102754,2025-06-30 10:45:00,2025-07-01 06:33:58,VPN,P4,Phone,Security,1188.97,2880,0
TKT-102755,2025-11-18 14:29:00,2025-11-18 16:39:42,VPN,P2,Portal,Apps,130.71,480,0
TKT-102756,2025-01-13 12:01:00,2025-01-13 16:07:16,WiFi/Network,P2,Portal,Service Desk,246.27,480,0
TKT-102757,2024-10-11 08:13:00,2024-10-11 13:02:11,Account Lockout,P4,Phone,Service Desk,289.18,2880,0
TKT-102758,2025-08-06 11:42:00,2025-08-06 22:42:53,Hardware,P3,Email,Service Desk,660.89,1440,0
TKT-102759,2024-11-28 12:25:00,2024-11-28 19:11:12,Other,P3,Portal,Service Desk,406.21,1440,0
TKT-102760,2024-12-22 10:16:00,2024-12-22 15:37:35,Access Request,P3,Portal,Apps,321.59,1440,0
TKT-102761,2024-02-03 13:49:00,2024-02-04 00:56:01,VPN,P3,Email,Service Desk,667.03,1440,0
TKT-102762,2025-12-11 16:34:00,2025-12-11 23:27:11,WiFi/Network,P3,Portal,Security,413.19,1440,0
TKT-102763,2025-06-06 10:51:00,2025-06-06 22:05:04,WiFi/Network,P3,Portal,Service Desk,674.07,1440,0
TKT-102764,2024-07-10 10:37:00,2024-07-11 01:17:20,Email/Outlook,P4,Portal,Service Desk,880.34,2880,0
TKT-102765,2024-12-25 11:23:00,2024-12-25 15:40:30,Printer,P3,Email,Service Desk,257.51,1440,0
TKT-102766,2025-02-10 16:29:00,2025-02-10 21:44:04,Email/Outlook,P2,Email,Service Desk,315.07,480,0
TKT-102767,2024-01-22 14:01:00,2024-01-22 14:27:52,Account Lockout,P3,Email,Service Desk,26.88,1440,0
TKT-102768,2025-07-03 08:56:00,2025-07-04 04:43:59,Email/Outlook,P4,Email,Service Desk,1188.0,2880,0
TKT-102769,2025-01-06 14:36:00,2025-01-06 17:53:31,Email/Outlook,P1,Email,EU Support,197.52,240,0
TKT-102770,2024-05-18 16:45:00,2024-05-19 03:01:43,Hardware,P3,Phone,Network,616.73,1440,0
TKT-102771,2024-11-20 11:35:00,2024-11-20 17:20:54,Access Request,P2,Phone,Network,345.92,480,0
TKT-102772,2025-04-28 10:52:00,2025-04-28 16:05:38,Software Install,P3,Email,Security,313.64,1440,0
TKT-102773,2025-08-27 16:48:00,2025-08-28 03:35:40,Software Install,P3,Portal,Apps,647.68,1440,0
TKT-102774,2024-08-04 12:13:00,2024-08-04 23:22:20,Microsoft 365,P3,Email,Service Desk,669.34,1440,0
TKT-102775,2025-03-25 16:54:00,2025-03-25 21:16:56,Email/Outlook,P2,Chat,EU Support,262.94,480,0
TKT-102776,2025-05-08 09:30:00,2025-05-08 11:42:54,Account Lockout,P3,Chat,Service Desk,132.91,1440,0
TKT-102777,2025-06-16 12:57:00,2025-06-16 16:42:46,Other,P3,Email,Service Desk,225.77,1440,0
TKT-102778,2025-05-17 12:02:00,2025-05-17 18:59:41,Other,P3,Portal,Apps,417.7,1440,0
TKT-102779,2025-07-23 16:18:00,2025-07-23 18:42:47,Printer,P3,Phone,Service Desk,144.8,1440,0
TKT-102780,2024-02-18 13:30:00,2024-02-18 19:11:30,Access Request,P3,Email,Apps,341.51,1440,0
TKT-102781,2024-12-19 11:02:00,2024-12-19 12:42:18,Access Request,P4,Email,Service Desk,100.31,2880,0
TKT-102782,2025-05-17 14:22:00,2025-05-17 22:36:36,Microsoft 365,P3,Portal,Network,494.61,1440,0
TKT-102783,2024-08-21 16:54:00,2024-08-21 19:41:30,Access Request,P3,Portal,Apps,167.5,1440,0
TKT-102784,2025-02-07 09:38:00,2025-02-07 14:03:56,Software Install,P3,Email,Service Desk,265.93,1440,0
TKT-102785,2025-11-25 09:00:00,2025-11-25 10:05:27,VPN,P2,Email,EU Support,65.46,480,0
TKT-102786,2024-11-21 11:30:00,2024-11-21 18:59:18,Other,P3,Phone,Service Desk,449.31,1440,0
TKT-102787,2024-05-18 16:52:00,2024-05-18 22:24:15,Email/Outlook,P2,Email,Network,332.25,480,0
TKT-102788,2024-08-03 10:15:00,2024-08-04 01:49:56,Printer,P3,Portal,Service Desk,934.94,1440,0
TKT-102789,2024-01-17 17:39:00,2024-01-18 13:54:12,VPN,P4,Phone,Service Desk,1215.21,2880,0
TKT-102790,2024-05-23 14:22:00,2024-05-23 20:27:33,Email/Outlook,P3,Email,Network,365.55,1440,0
TKT-102791,2025-06-19 15:39:00,2025-06-20 01:27:06,Access Request,P3,Portal,Service Desk,588.11,1440,0
TKT-102792,2024-07-07 11:11:00,2024-07-07 16:03:35,Password Reset,P4,Chat,EU Support,292.59,2880,0
TKT-102793,2024-06-26 08:56:00,2024-06-26 12:46:00,Hardware,P3,Phone,Security,230.0,1440,0
TKT-102794,2025-03-23 13:57:00,2025-03-23 21:14:24,Email/Outlook,P3,Email,EU Support,437.4,1440,0
TKT-102795,2024-10-22 10:57:00,2024-10-22 12:23:40,Password Reset,P3,Phone,Service Desk,86.67,1440,0
TKT-102796,2025-02-23 13:15:00,2025-02-24 01:45:58,VPN,P4,Phone,Security,750.98,2880,0
TKT-102797,2025-04-30 13:01:00,2025-04-30 21:33:17,Hardware,P3,Phone,Security,512.3,1440,0
TKT-102798,2024-12-22 10:25:00,2024-12-22 11:44:48,Password Reset,P3,Portal,Service Desk,79.8,1440,0
TKT-102799,2024-09-16 12:45:00,2024-09-16 20:41:31,Access Request,P4,Portal,Service Desk,476.53,2880,0
TKT-102800,2025-12-12 16:33:00,2025-12-12 19:29:50,Password Reset,P4,Portal,Service Desk,176.84,2880,0
TKT-102801,2025-01-02 09:13:00,2025-01-02 17:53:19,VPN,P4,Email,EU Support,520.32,2880,0
TKT-102802,2025-05-05 15:06:00,2025-05-05 16:24:19,Email/Outlook,P3,Phone,Apps,78.33,1440,0
TKT-102803,2025-06-07 11:33:00,2025-06-08 10:37:05,Other,P4,Email,Service Desk,1384.1,2880,0
TKT-102804,2024-01-26 16:43:00,2024-01-27 16:40:09,VPN,P4,Email,Service Desk,1437.17,2880,0
TKT-102805,2025-01-18 15:30:00,2025-01-18 22:01:08,Printer,P3,Chat,Service Desk,391.14,1440,0
TKT-102806,2025-04-07 09:30:00,2025-04-07 16:57:40,Email/Outlook,P3,Email,Service Desk,447.68,1440,0
TKT-102807,2024-06-26 14:59:00,2024-06-26 23:45:54,Access Request,P4,Email,EU Support,526.92,2880,0
TKT-102808,2024-06-26 14:36:00,2024-06-27 00:48:08,Other,P3,Portal,EU Support,612.14,1440,0
TKT-102809,2025-11-13 08:55:00,2025-11-13 11:19:02,Password Reset,P3,Chat,EU Support,144.05,1440,0
TKT-102810,2024-12-14 11:51:00,2024-12-15 04:33:21,Microsoft 365,P4,Email,Service Desk,1002.36,2880,0
TKT-102811,2024-05-26 16:58:00,2024-05-27 02:23:20,Hardware,P3,Phone,Service Desk,565.35,1440,0
TKT-102812,2025-09-15 10:02:00,2025-09-16 02:35:56,Microsoft 365,P4,Portal,EU Support,993.94,2880,0
TKT-102813,2024-05-29 12:51:00,2024-05-29 17:12:01,Account Lockout,P4,Phone,Service Desk,261.03,2880,0
TKT-102814,2025-04-19 12:48:00,2025-04-19 13:56:28,Account Lockout,P2,Chat,Security,68.48,480,0
TKT-102815,2025-08-17 13:41:00,2025-08-17 22:29:20,Email/Outlook,P3,Chat,Service Desk,528.33,1440,0
TKT-102816,2024-01-15 17:03:00,2024-01-16 02:43:03,WiFi/Network,P3,Portal,Security,580.05,1440,0
TKT-102817,2024-12-28 11:23:00,2024-12-28 11:33:00,Printer,P4,Email,Service Desk,10.0,2880,0
TKT-102818,2024-12-03 16:31:00,2024-12-03 19:41:00,Hardware,P3,Chat,Service Desk,190.01,1440,0
TKT-102819,2025-10-29 16:24:00,2025-10-30 04:11:07,WiFi/Network,P4,Phone,Service Desk,707.12,2880,0
TKT-102820,2025-04-04 17:44:00,2025-04-05 10:24:19,Software Install,P4,Chat,Apps,1000.32,2880,0
TKT-102821,2025-01-31 11:11:00,2025-01-31 13:05:46,Password Reset,P3,Email,Network,114.77,1440,0
TKT-102822,2024-10-20 10:38:00,2024-10-20 19:02:10,Password Reset,P4,Portal,Service Desk,504.17,2880,0
TKT-102823,2025-07-17 15:34:00,2025-07-17 15:55:44,Password Reset,P3,Portal,Service Desk,21.73,1440,0
TKT-102824,2024-10-01 17:40:00,2024-10-02 03:00:30,VPN,P4,Portal,Service Desk,560.52,2880,0
TKT-102825,2025-03-27 09:47:00,2025-03-27 18:55:25,Microsoft 365,P3,Portal,Service Desk,548.43,1440,0
TKT-102826,2024-01-04 09:32:00,2024-01-04 10:25:05,Password Reset,P2,Email,Apps,53.09,480,0
TKT-102827,2024-04-04 10:43:00,2024-04-04 15:33:24,Microsoft 365,P2,Phone,Service Desk,290.4,480,0
TKT-102828,2024-07-18 15:51:00,2024-07-18 20:22:19,Email/Outlook,P4,Portal,Service Desk,271.32,2880,0
TKT-102829,2025-10-26 13:31:00,2025-10-26 16:09:23,Password Reset,P3,Phone,Apps,158.39,1440,0
TKT-102830,2024-06-22 16:47:00,2024-06-22 17:53:49,WiFi/Network,P3,Email,Service Desk,66.82,1440,0
TKT-102831,2025-12-11 13:28:00,2025-12-11 13:38:00,VPN,P4,Portal,EU Support,10.0,2880,0
TKT-102832,2024-04-09 12:44:00,2024-04-10 07:46:26,Hardware,P4,Phone,Service Desk,1142.43,2880,0
TKT-102833,2025-11-13 10:54:00,2025-11-13 11:04:00,Access Request,P3,Email,Service Desk,10.0,1440,0
TKT-102834,2025-12-24 15:05:00,2025-12-24 19:00:06,Other,P2,Portal,Service Desk,235.11,480,0
TKT-102835,2025-09-29 15:44:00,2025-09-29 19:55:12,VPN,P3,Portal,EU Support,251.21,1440,0
TKT-102836,2025-06-27 08:44:00,2025-06-27 09:35:51,Password Reset,P3,Email,EU Support,51.86,1440,0
TKT-102837,2025-07-19 12:46:00,2025-07-19 15:03:57,Password Reset,P2,Email,EU Support,137.96,480,0
TKT-102838,2025-01-06 12:46:00,2025-01-06 15:57:07,Access Request,P3,Portal,Security,191.13,1440,0
TKT-102839,2025-05-23 09:13:00,2025-05-23 16:12:04,VPN,P3,Phone,Service Desk,419.08,1440,0
TKT-102840,2024-12-13 12:59:00,2024-12-13 14:50:44,Password Reset,P4,Email,Service Desk,111.73,2880,0
TKT-102841,2024-04-08 10:21:00,2024-04-08 12:47:21,Account Lockout,P3,Phone,Service Desk,146.37,1440,0
TKT-102842,2024-09-28 14:37:00,2024-09-29 15:35:44,Access Request,P4,Phone,Security,1498.75,2880,0
TKT-102843,2024-12-08 15:58:00,2024-12-08 22:48:45,Email/Outlook,P3,Phone,Service Desk,410.76,1440,0
TKT-102844,2024-10-18 14:47:00,2024-10-18 22:10:48,Microsoft 365,P4,Portal,Service Desk,443.8,2880,0
TKT-102845,2024-11-17 14:09:00,2024-11-18 12:34:12,VPN,P4,Chat,Apps,1345.2,2880,0
TKT-102846,2024-08-07 08:00:00,2024-08-07 23:55:48,Printer,P4,Email,Service Desk,955.81,2880,0
TKT-102847,2025-07-13 12:08:00,2025-07-13 14:36:33,Access Request,P3,Email,Service Desk,148.56,1440,0
TKT-102848,2024-02-18 12:29:00,2024-02-18 15:49:52,Email/Outlook,P2,Portal,Service Desk,200.88,480,0
TKT-102849,2025-11-17 16:19:00,2025-11-17 23:57:09,Microsoft 365,P4,Chat,Service Desk,458.16,2880,0
TKT-102850,2025-03-24 12:34:00,2025-03-24 23:54:38,Hardware,P3,Email,Network,680.64,1440,0
TKT-102851,2025-09-17 11:59:00,2025-09-18 03:28:03,Software Install,P3,Phone,EU Support,929.06,1440,0
TKT-102852,2024-11-01 09:20:00,2024-11-01 11:47:49,VPN,P1,Portal,EU Support,147.82,240,0
TKT-102853,2025-06-07 12:15:00,2025-06-07 13:44:30,Password Reset,P2,Portal,Service Desk,89.51,480,0
TKT-102854,2024-04-05 16:08:00,2024-04-05 18:19:22,Account Lockout,P3,Phone,Service Desk,131.37,1440,0
TKT-102855,2025-02-13 10:44:00,2025-02-13 21:47:48,Hardware,P3,Email,Service Desk,663.8,1440,0
TKT-102856,2024-07-24 15:29:00,2024-07-24 21:30:36,Microsoft 365,P3,Portal,Service Desk,361.6,1440,0
TKT-102857,2024-08-16 15:59:00,2024-08-16 17:36:12,Password Reset,P2,Phone,Service Desk,97.21,480,0
TKT-102858,2024-12-22 16:31:00,2024-12-22 20:41:54,Access Request,P3,Portal,EU Support,250.91,1440,0
TKT-102859,2024-08-31 10:55:00,2024-08-31 13:47:54,Account Lockout,P2,Chat,Network,172.91,480,0
TKT-102860,2025-08-14 11:48:00,2025-08-15 02:04:37,Access Request,P4,Portal,Service Desk,856.62,2880,0
TKT-102861,2025-05-28 17:37:00,2025-05-28 23:13:02,Password Reset,P4,Portal,Service Desk,336.04,2880,0
TKT-102862,2025-09-19 15:32:00,2025-09-19 18:46:52,Access Request,P3,Email,Security,194.87,1440,0
TKT-102863,2024-10-15 09:38:00,2024-10-16 01:41:23,Email/Outlook,P4,Phone,Service Desk,963.4,2880,0
TKT-102864,2025-02-25 17:45:00,2025-02-26 02:19:58,Hardware,P3,Email,Security,514.98,1440,0
TKT-102865,2024-12-04 14:03:00,2024-12-04 21:28:49,Other,P3,Email,Security,445.83,1440,0
TKT-102866,2024-07-15 12:40:00,2024-07-15 17:35:10,WiFi/Network,P2,Phone,Service Desk,295.18,480,0
TKT-102867,2025-07-19 14:33:00,2025-07-20 19:21:18,Email/Outlook,P4,Email,EU Support,1728.31,2880,0
